EDN1,-0.68055,-0.3235,0.41459998,-1.014,0.40065,-0.63740003,-0.3087
FASTKD5,-1.1585,-0.3535,-0.14754999,-1.3865501,0.83355,0.53559995,0.96335
METRN,0.006749995,-1.05635,0.4087,-0.489,0.84945,0.41515,0.40254998
LAGE3,-1.0505,0.7721,0.038750004,-0.60395,-0.00235,-0.07775,-1.5685999
PXMP2,-0.1333,0.027400002,-0.52115,0.52105,1.38795,1.3925,1.5810499
AMDHD2,0.52545,0.64605,0.5312,-0.2658,2.6328,-4.707,-0.7274
PRR15L,0.2928,-0.48245,0.47445,0.20659998,-0.40575,0.57355005,0.44835
FSD1,0.059049994,-0.2762,0.72365,-0.99195004,2.06635,-1.0168,0.27015
TIMM22,0.011450004,0.4789,0.70985,-2.12435,0.33645,0.49075,0.1957
FBXO11,-0.3187,0.64705,-0.9461,-0.65335,-0.93920004,4.0552,0.467
RBKS,-0.93545,0.65635,0.26925,-0.18085,2.44155,5.01785,0.2348
CHAC1,-0.20825002,-0.17575002,0.60535,0.47565,-0.5443,0.6404,-0.12915
MSRA,-1.3601501,-0.09929997,1.08515,-0.62979996,-0.40324998,-1.2060499,-0.1202
HERC6,0.2168,0.20199999,1.34395,-0.11899999,-1.3164,0.4172,-0.081450015
MTERF3,-1.89215,0.80985,-0.9835,-1.1138,1.7973,0.64769995,-0.07260001
ADAT1,0.4834,-0.88435006,0.6346,0.1454,-0.91005003,-0.7077,-0.4735
FKBP14,-1.5960001,0.33865,0.31645,-0.802,1.5409,1.01125,1.92805
PAK6,-0.18405,0.43045,0.11785,-0.34025002,-1.8306,1.19085,-0.040250003
PSMD10,-0.65515,0.16955,-0.645,-0.57465,0.923,4.6284,0.014899999
CHIC2,2.19755,-0.05725,-1.2397001,2.1672,1.0699999,0.05855,2.4243
LRRC16A,0.2038,-0.442,1.1299,-0.09945,0.06755,0.082400024,0.061350018
TSEN2,-0.27675,0.39405,-1.2574,-0.16945,-1.27325,0.9633,-0.6952
ZNF586,0.93875,0.23825,1.0006499,1.01605,2.6907501,0.1196,1.01565
PRR7,-0.6146,1.32295,0.5974,-0.62895,-1.3707,0.43910003,-1.9521501
GFOD1,-0.101600006,-0.0863,-0.18015,-0.987,0.1964,-0.4341,-1.07285
SPAG4,0.111650005,0.2468,-0.43855,0.011049986,1.02455,-0.20464998,-0.43905
MCOLN1,1.7939,0.5183,-0.67260003,3.2429001,6.79915,-0.99224997,0.58585
ZNF589,0.80535,0.68465,-0.4832,-0.38085002,-0.50415003,-0.4131,-0.6292
SLC2A6,1.5005,0.06095001,1.8747499,0.45915,5.8855,0.4045,-2.61445
MCUR1,-0.15470001,2.7846498,-0.7855,0.1124,-0.14425,0.5355,1.41535
FBXL12,0.8779,1.17195,-0.168,-0.2563,0.28204998,-1.0088,-0.4501
SNX11,-0.012249991,0.80474997,-0.114099994,-0.18235001,3.5047002,0.16780001,0.4789
FAIM,0.35150003,0.45045,0.2773,0.93065006,-0.44985002,-0.6179,-0.85795003
GTPBP8,-0.2965,0.24489999,0.43445,-1.3339,-0.31015,0.92345,1.4931
TLR4,0.4475,-2.1097498,-2.28145,-1.8480501,-0.19115001,-2.4281502,0.8008
DENND2D,0.32575,-0.51375,0.614,-0.65494996,-0.28315002,0.046050005,-0.0977
PECR,0.38884997,0.47455,0.638,2.10815,1.6334499,1.2618,-0.74294996
ARID4B,1.2737,0.34529996,-0.9027,0.12025,1.43725,-0.1769,0.59685004
FRS2,0.10630001,-0.3043,0.002799988,-0.47415,-0.01455,-1.01085,-0.4493
ITFG1,0.14324999,-1.13255,0.032550007,-1.2590001,-0.2751,-0.09979999,0.25834998
BNIP3L,2.2335,0.13059999,-0.55735,2.2804499,3.94875,0.8534,0.13975
ARPP19,-0.5468,0.38285,0.1752,-0.4607,0.043050006,-0.059050024,1.1334
ATG3,-0.47255,-0.10345,-1.09955,1.0575,2.1242,0.55184996,0.73569995
UTP14A,-2.2085998,-0.7899,0.38715,0.1575,-2.6377,-0.3576,-0.44305
WDR61,-0.39569998,0.2053,-0.4566,0.1104,1.3933,1.2836,0.117249995
EIF4EBP1,-0.7324,0.86305,-0.2278,-0.41959998,-0.17655,0.96809995,1.2430999
GRWD1,-0.3803,0.64495003,-0.014150001,-0.93614995,-0.80665004,-1.6355001,0.56949997
ABHD6,0.084649995,0.66854995,1.9993,-0.52695,0.80579996,0.06669998,-0.9027
SIRT3,-0.431,2.3102,-0.48295,-0.1698,1.36415,-0.06514996,1.4902
NOL3,0.61364996,0.44325,-0.59905,0.95425,-0.7027,-0.4191,-0.30644998
STAP2,-0.028099999,0.33515,0.0685,-0.38605,-0.9315,-0.9573,-0.8749
ACOT9,-2.237,0.4215,-0.46715,0.45335,0.06944999,0.79265,0.0511
CANT1,-0.27499998,0.9539,-0.16939999,0.40875003,1.91915,1.10625,0.28085
YTHDF1,-1.33355,-0.042850018,-1.3601,-0.53185,1.34815,-0.83115,-0.20879999
HMGCS1,-4.86085,0.3904,0.21125,1.13205,2.006,-4.93165,1.398
MICALL1,0.77854997,0.47325,-0.23115,-0.26770002,-2.2224002,1.0749501,-0.365
FAM63A,1.2248,4.7199,-0.20795001,-0.55615,-0.79455,0.62645,-1.21175
ATF1,-0.35224998,0.17845,-0.6202,0.6167,-2.0851998,1.1439,-0.09265
P4HTM,0.86355,0.43684998,1.2422,0.1366,-0.26250002,0.76055,-0.07545
SLC27A3,1.4412501,1.56775,0.1122,0.4342,-0.79435,0.4965,1.7023
TBXA2R,0.66265,0.9467,-0.3232,-0.59349996,1.1129,0.07895,-1.2289
RTN2,0.77884996,0.18025,0.3753,-0.5115,0.55265,-1.14955,-0.58315
TSTA3,-0.604,0.2166,-0.28365,0.13575,0.78165,1.45755,0.21345
PPARD,-0.22325,1.325,-0.4063,-0.9379,4.4221,1.21455,-0.2501
GNA11,0.21495001,0.38145,1.4387,-0.13350001,2.97445,0.72110003,0.199
WDTC1,1.2774999,0.36755002,0.26615,2.1956,0.098750055,-0.5435,-0.51635
PLSCR3,4.7211,0.19435002,2.36935,3.8593,-0.1866,-0.047500007,2.98775
NPEPL1,-0.2875,-0.44665,0.074650005,-0.49115002,-0.18505001,-0.5586,-0.52155
